State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Lakshadweep,2018,4,Huawei,62,0.053633218,Southern Region
Lakshadweep,2018,4,Realme,55,0.047577855,Southern Region
Lakshadweep,2018,4,Apple,51,0.044117647,Southern Region
Lakshadweep,2018,4,OnePlus,47,0.040657439,Southern Region
Lakshadweep,2018,4,Lenovo,24,0.020761246,Southern Region
Lakshadweep,2018,4,Motorola,18,0.015570934,Southern Region
Lakshadweep,2018,4,Others,113,0.097750865,Southern Region
Lakshadweep,2019,1,Xiaomi,298,0.210451977,Southern Region
Lakshadweep,2019,1,Vivo,240,0.169491525,Southern Region
Lakshadweep,2019,1,Samsung,231,0.163135593,Southern Region
Lakshadweep,2019,1,Oppo,198,0.139830508,Southern Region
Lakshadweep,2019,1,Huawei,97,0.068502825,Southern Region
Lakshadweep,2019,1,Realme,67,0.047316384,Southern Region
Lakshadweep,2019,1,Apple,55,0.038841808,Southern Region
Lakshadweep,2019,1,OnePlus,52,0.036723164,Southern Region
Lakshadweep,2019,1,Lenovo,31,0.021892655,Southern Region
Lakshadweep,2019,1,Motorola,24,0.016949153,Southern Region
Lakshadweep,2019,1,Others,123,0.086864407,Southern Region
Lakshadweep,2019,2,Xiaomi,377,0.215798512,Southern Region
Lakshadweep,2019,2,Vivo,309,0.176874642,Southern Region
Lakshadweep,2019,2,Samsung,277,0.158557527,Southern Region
Lakshadweep,2019,2,Oppo,246,0.140812822,Southern Region
Lakshadweep,2019,2,Huawei,132,0.0755581,Southern Region
Lakshadweep,2019,2,Realme,86,0.049227247,Southern Region
Lakshadweep,2019,2,OnePlus,58,0.033199771,Southern Region
Lakshadweep,2019,2,Apple,57,0.032627361,Southern Region
Lakshadweep,2019,2,Lenovo,36,0.020606754,Southern Region
Lakshadweep,2019,2,Motorola,32,0.018317115,Southern Region
Lakshadweep,2019,2,Others,137,0.078420149,Southern Region
Lakshadweep,2019,3,Xiaomi,442,0.208786018,Southern Region
Lakshadweep,2019,3,Vivo,378,0.178554558,Southern Region
Lakshadweep,2019,3,Samsung,343,0.162021729,Southern Region
Lakshadweep,2019,3,Oppo,331,0.15635333,Southern Region
Lakshadweep,2019,3,Huawei,174,0.082191781,Southern Region
Lakshadweep,2019,3,Realme,103,0.048653755,Southern Region
Lakshadweep,2019,3,Apple,68,0.032120926,Southern Region
Lakshadweep,2019,3,OnePlus,64,0.03023146,Southern Region
Lakshadweep,2019,3,Motorola,36,0.017005196,Southern Region
Lakshadweep,2019,3,Lenovo,33,0.015588096,Southern Region
Lakshadweep,2019,3,Others,145,0.068493151,Southern Region
Lakshadweep,2019,4,Xiaomi,496,0.204367532,Southern Region
Lakshadweep,2019,4,Vivo,462,0.190358467,Southern Region
Lakshadweep,2019,4,Samsung,394,0.162340338,Southern Region
Lakshadweep,2019,4,Oppo,371,0.152863618,Southern Region
Lakshadweep,2019,4,Huawei,202,0.083230326,Southern Region
Lakshadweep,2019,4,Realme,124,0.051091883,Southern Region
Lakshadweep,2019,4,Apple,72,0.029666255,Southern Region
Lakshadweep,2019,4,OnePlus,70,0.028842192,Southern Region
Lakshadweep,2019,4,Motorola,37,0.015245159,Southern Region
Lakshadweep,2019,4,Lenovo,35,0.014421096,Southern Region
Lakshadweep,2019,4,Others,164,0.067573136,Southern Region
Lakshadweep,2020,1,Xiaomi,560,0.202020202,Southern Region
Lakshadweep,2020,1,Vivo,548,0.197691198,Southern Region
Lakshadweep,2020,1,Samsung,431,0.155483405,Southern Region
Lakshadweep,2020,1,Oppo,426,0.153679654,Southern Region
Lakshadweep,2020,1,Huawei,237,0.085497835,Southern Region
Lakshadweep,2020,1,Realme,152,0.054834055,Southern Region
Lakshadweep,2020,1,Apple,81,0.029220779,Southern Region
Lakshadweep,2020,1,OnePlus,77,0.027777778,Southern Region
Lakshadweep,2020,1,Lenovo,47,0.016955267,Southern Region
Lakshadweep,2020,1,Motorola,38,0.013708514,Southern Region
Lakshadweep,2020,1,Others,175,0.063131313,Southern Region
Lakshadweep,2020,2,Vivo,654,0.20520866,Southern Region
Lakshadweep,2020,2,Xiaomi,654,0.20520866,Southern Region
Lakshadweep,2020,2,Samsung,495,0.155318481,Southern Region
Lakshadweep,2020,2,Oppo,489,0.153435833,Southern Region
Lakshadweep,2020,2,Huawei,266,0.083464073,Southern Region
Lakshadweep,2020,2,Realme,195,0.061186068,Southern Region
Lakshadweep,2020,2,Apple,85,0.02667085,Southern Region
Lakshadweep,2020,2,OnePlus,81,0.025415751,Southern Region
Lakshadweep,2020,2,Lenovo,44,0.013806087,Southern Region
Lakshadweep,2020,2,Motorola,41,0.012864763,Southern Region
Lakshadweep,2020,2,Others,183,0.057420772,Southern Region
Lakshadweep,2020,3,Vivo,784,0.215148189,Southern Region
Lakshadweep,2020,3,Xiaomi,736,0.201975851,Southern Region
Lakshadweep,2020,3,Oppo,567,0.155598244,Southern Region
Lakshadweep,2020,3,Samsung,550,0.150933041,Southern Region
Lakshadweep,2020,3,Huawei,302,0.08287596,Southern Region
Lakshadweep,2020,3,Realme,222,0.060922064,Southern Region
Lakshadweep,2020,3,Apple,91,0.024972558,Southern Region
Lakshadweep,2020,3,OnePlus,87,0.023874863,Southern Region
Lakshadweep,2020,3,Lenovo,50,0.013721186,Southern Region
Lakshadweep,2020,3,Motorola,44,0.012074643,Southern Region
Lakshadweep,2020,3,Others,211,0.057903403,Southern Region
Lakshadweep,2020,4,Vivo,934,0.223498445,Southern Region
Lakshadweep,2020,4,Xiaomi,838,0.200526442,Southern Region
Lakshadweep,2020,4,Oppo,639,0.152907394,Southern Region
Lakshadweep,2020,4,Samsung,635,0.151950227,Southern Region
Lakshadweep,2020,4,Huawei,346,0.082794927,Southern Region
Lakshadweep,2020,4,Realme,272,0.065087341,Southern Region
Lakshadweep,2020,4,Apple,101,0.024168461,Southern Region
Lakshadweep,2020,4,OnePlus,97,0.023211295,Southern Region
Lakshadweep,2020,4,Lenovo,52,0.012443168,Southern Region
Lakshadweep,2020,4,Motorola,47,0.01124671,Southern Region
Lakshadweep,2020,4,Others,218,0.05216559,Southern Region
Lakshadweep,2021,1,Vivo,1032,0.225475202,Southern Region
Lakshadweep,2021,1,Xiaomi,921,0.201223509,Southern Region
Lakshadweep,2021,1,Oppo,720,0.157308281,Southern Region
Lakshadweep,2021,1,Samsung,693,0.15140922,Southern Region
Lakshadweep,2021,1,Huawei,371,0.081057461,Southern Region
Lakshadweep,2021,1,Realme,302,0.065982084,Southern Region
Lakshadweep,2021,1,Apple,106,0.023159275,Southern Region
Lakshadweep,2021,1,OnePlus,103,0.022503823,Southern Region
Lakshadweep,2021,1,Lenovo,54,0.011798121,Southern Region
Lakshadweep,2021,1,Motorola,46,0.010050251,Southern Region
Lakshadweep,2021,1,Others,229,0.050032773,Southern Region
Lakshadweep,2021,2,Vivo,1118,0.228349673,Southern Region
Lakshadweep,2021,2,Xiaomi,970,0.198120915,Southern Region
Lakshadweep,2021,2,Oppo,771,0.15747549,Southern Region
Lakshadweep,2021,2,Samsung,717,0.146446078,Southern Region
Lakshadweep,2021,2,Huawei,379,0.077410131,Southern Region
Lakshadweep,2021,2,Realme,350,0.071486928,Southern Region
Lakshadweep,2021,2,Apple,121,0.024714052,Southern Region
Lakshadweep,2021,2,OnePlus,118,0.024101307,Southern Region
Lakshadweep,2021,2,Lenovo,60,0.012254902,Southern Region
Lakshadweep,2021,2,Motorola,42,0.008578431,Southern Region
Lakshadweep,2021,2,Others,250,0.051062092,Southern Region
Lakshadweep,2021,3,Vivo,1234,0.233402686,Southern Region
Lakshadweep,2021,3,Xiaomi,1046,0.197843768,Southern Region
Lakshadweep,2021,3,Oppo,816,0.154340836,Southern Region
Lakshadweep,2021,3,Samsung,774,0.146396822,Southern Region
Lakshadweep,2021,3,Realme,413,0.078116134,Southern Region
Lakshadweep,2021,3,Huawei,398,0.075278986,Southern Region
Lakshadweep,2021,3,Apple,134,0.025345186,Southern Region
Lakshadweep,2021,3,OnePlus,132,0.0249669,Southern Region
Lakshadweep,2021,3,Lenovo,55,0.010402875,Southern Region
Lakshadweep,2021,3,Motorola,46,0.008700586,Southern Region
Lakshadweep,2021,3,Others,239,0.04520522,Southern Region
Lakshadweep,2021,4,Vivo,1354,0.240156084,Southern Region
Lakshadweep,2021,4,Xiaomi,1146,0.203263569,Southern Region
Lakshadweep,2021,4,Oppo,899,0.159453707,Southern Region
Lakshadweep,2021,4,Samsung,776,0.13763746,Southern Region
Lakshadweep,2021,4,Realme,448,0.079460802,Southern Region
Lakshadweep,2021,4,Huawei,396,0.070237673,Southern Region
Lakshadweep,2021,4,Apple,151,0.026782547,Southern Region
Lakshadweep,2021,4,OnePlus,143,0.025363604,Southern Region
Lakshadweep,2021,4,Motorola,46,0.008158922,Southern Region
Lakshadweep,2021,4,Lenovo,45,0.007981554,Southern Region
Lakshadweep,2021,4,Others,234,0.041504079,Southern Region
Lakshadweep,2022,1,Vivo,1441,0.240567613,Southern Region
Lakshadweep,2022,1,Xiaomi,1203,0.200834725,Southern Region
Lakshadweep,2022,1,Oppo,956,0.159599332,Southern Region
Lakshadweep,2022,1,Samsung,804,0.134223706,Southern Region
Lakshadweep,2022,1,Realme,507,0.084641068,Southern Region
Lakshadweep,2022,1,Huawei,397,0.066277129,Southern Region
Lakshadweep,2022,1,Apple,176,0.029382304,Southern Region
Lakshadweep,2022,1,OnePlus,160,0.026711185,Southern Region
Lakshadweep,2022,1,Lenovo,50,0.008347245,Southern Region
Lakshadweep,2022,1,Motorola,49,0.008180301,Southern Region
Lakshadweep,2022,1,Others,247,0.041235392,Southern Region
Madhya Pradesh,2018,1,Xiaomi,652241,0.255419891,Central Region
Madhya Pradesh,2018,1,Samsung,490595,0.192118744,Central Region
Madhya Pradesh,2018,1,Vivo,380809,0.149126156,Central Region
Madhya Pradesh,2018,1,Oppo,256901,0.100603344,Central Region
Madhya Pradesh,2018,1,Realme,146657,0.057431402,Central Region
Madhya Pradesh,2018,1,Motorola,66919,0.026205718,Central Region
Madhya Pradesh,2018,1,Micromax,59025,0.0231144,Central Region
Madhya Pradesh,2018,1,Apple,57650,0.022575945,Central Region
Madhya Pradesh,2018,1,OnePlus,55940,0.021906303,Central Region
Madhya Pradesh,2018,1,Lenovo,51523,0.02017659,Central Region
Madhya Pradesh,2018,1,Others,335343,0.131321509,Central Region
Madhya Pradesh,2018,2,Xiaomi,890108,0.258627372,Central Region
Madhya Pradesh,2018,2,Samsung,654270,0.190102921,Central Region
Madhya Pradesh,2018,2,Vivo,531042,0.154298127,Central Region
Madhya Pradesh,2018,2,Oppo,352090,0.102302318,Central Region
Madhya Pradesh,2018,2,Realme,192521,0.055938381,Central Region
Madhya Pradesh,2018,2,Motorola,85306,0.024786281,Central Region
Madhya Pradesh,2018,2,Micromax,82296,0.023911703,Central Region
Madhya Pradesh,2018,2,Apple,72862,0.021170586,Central Region
Madhya Pradesh,2018,2,OnePlus,68143,0.019799446,Central Region
Madhya Pradesh,2018,2,Lenovo,65308,0.018975716,Central Region
Madhya Pradesh,2018,2,Others,447716,0.13008715,Central Region
Madhya Pradesh,2018,3,Xiaomi,1132909,0.262898066,Central Region
Madhya Pradesh,2018,3,Samsung,816822,0.189548255,Central Region
Madhya Pradesh,2018,3,Vivo,697677,0.161899971,Central Region
Madhya Pradesh,2018,3,Oppo,452478,0.105000129,Central Region
Madhya Pradesh,2018,3,Realme,239549,0.055588727,Central Region
Madhya Pradesh,2018,3,Motorola,99876,0.023176802,Central Region
Madhya Pradesh,2018,3,Micromax,90871,0.021087139,Central Region
Madhya Pradesh,2018,3,Apple,84853,0.019690628,Central Region
Madhya Pradesh,2018,3,OnePlus,79210,0.018381137,Central Region
Madhya Pradesh,2018,3,Lenovo,71683,0.016634453,Central Region
Madhya Pradesh,2018,3,Others,543381,0.126094694,Central Region
Madhya Pradesh,2018,4,Xiaomi,1416415,0.263988503,Central Region
Madhya Pradesh,2018,4,Samsung,1015220,0.189214607,Central Region
Madhya Pradesh,2018,4,Vivo,905510,0.168767084,Central Region
Madhya Pradesh,2018,4,Oppo,579831,0.108067704,Central Region
Madhya Pradesh,2018,4,Realme,294612,0.054909176,Central Region
Madhya Pradesh,2018,4,Motorola,117954,0.021984023,Central Region
Madhya Pradesh,2018,4,Micromax,103324,0.019257314,Central Region
Madhya Pradesh,2018,4,Apple,100071,0.018651026,Central Region
Madhya Pradesh,2018,4,OnePlus,90958,0.016952564,Central Region
Madhya Pradesh,2018,4,Lenovo,84373,0.015725266,Central Region
Madhya Pradesh,2018,4,Others,657174,0.122482733,Central Region
Madhya Pradesh,2019,1,Xiaomi,1692888,0.263919807,Central Region
Madhya Pradesh,2019,1,Samsung,1214286,0.18930616,Central Region
Madhya Pradesh,2019,1,Vivo,1118407,0.174358705,Central Region
Madhya Pradesh,2019,1,Oppo,713079,0.111168413,Central Region
Madhya Pradesh,2019,1,Realme,347539,0.054181036,Central Region
Madhya Pradesh,2019,1,Motorola,132833,0.020708552,Central Region
Madhya Pradesh,2019,1,Micromax,115580,0.018018824,Central Region
Madhya Pradesh,2019,1,Apple,114562,0.017860119,Central Region
Madhya Pradesh,2019,1,OnePlus,102145,0.015924319,Central Region
Madhya Pradesh,2019,1,Lenovo,94449,0.014724519,Central Region
Madhya Pradesh,2019,1,Others,768635,0.119829546,Central Region
Madhya Pradesh,2019,2,Xiaomi,1936039,0.26516825,Central Region
Madhya Pradesh,2019,2,Samsung,1385430,0.189754467,Central Region
Madhya Pradesh,2019,2,Vivo,1303162,0.178486687,Central Region
Madhya Pradesh,2019,2,Oppo,827579,0.113348788,Central Region
Madhya Pradesh,2019,2,Realme,396497,0.054305939,Central Region
Madhya Pradesh,2019,2,Motorola,145364,0.01990968,Central Region
Madhya Pradesh,2019,2,Apple,127711,0.017491849,Central Region
Madhya Pradesh,2019,2,Micromax,120323,0.016479957,Central Region
Madhya Pradesh,2019,2,OnePlus,111156,0.015224405,Central Region
Madhya Pradesh,2019,2,Lenovo,103102,0.014121294,Central Region
Madhya Pradesh,2019,2,Others,844809,0.115708683,Central Region
Madhya Pradesh,2019,3,Xiaomi,2182732,0.266815994,Central Region
Madhya Pradesh,2019,3,Samsung,1532795,0.187368042,Central Region
Madhya Pradesh,2019,3,Vivo,1494051,0.182631997,Central Region
Madhya Pradesh,2019,3,Oppo,939484,0.114842023,Central Region
Madhya Pradesh,2019,3,Realme,456103,0.055753787,Central Region
Madhya Pradesh,2019,3,Motorola,154465,0.018881719,Central Region
Madhya Pradesh,2019,3,Apple,139917,0.017103379,Central Region
Madhya Pradesh,2019,3,Micromax,129516,0.015831967,Central Region
Madhya Pradesh,2019,3,OnePlus,120190,0.014691961,Central Region
Madhya Pradesh,2019,3,Huawei,113980,0.013932854,Central Region
Madhya Pradesh,2019,3,Others,917431,0.112146276,Central Region
Madhya Pradesh,2019,4,Xiaomi,2450683,0.267388823,Central Region
Madhya Pradesh,2019,4,Vivo,1711918,0.186783741,Central Region
Madhya Pradesh,2019,4,Samsung,1704518,0.185976343,Central Region
Madhya Pradesh,2019,4,Oppo,1069906,0.116735174,Central Region
Madhya Pradesh,2019,4,Realme,529253,0.057745672,Central Region
Madhya Pradesh,2019,4,Motorola,165303,0.01803586,Central Region
Madhya Pradesh,2019,4,Apple,150743,0.016447249,Central Region
Madhya Pradesh,2019,4,Micromax,136341,0.014875877,Central Region
Madhya Pradesh,2019,4,OnePlus,127622,0.013924566,Central Region
Madhya Pradesh,2019,4,Huawei,125734,0.01371857,Central Region
Madhya Pradesh,2019,4,Others,993220,0.108368127,Central Region
Madhya Pradesh,2020,1,Xiaomi,2697286,0.265706573,Central Region
Madhya Pradesh,2020,1,Vivo,1956817,0.192763815,Central Region
Madhya Pradesh,2020,1,Samsung,1873824,0.184588269,Central Region
Madhya Pradesh,2020,1,Oppo,1206327,0.118833899,Central Region
Madhya Pradesh,2020,1,Realme,607456,0.059839799,Central Region
Madhya Pradesh,2020,1,Motorola,174003,0.017140837,Central Region
Madhya Pradesh,2020,1,Apple,160868,0.015846924,Central Region
Madhya Pradesh,2020,1,Huawei,136299,0.013426659,Central Region
Madhya Pradesh,2020,1,Micromax,135703,0.013367948,Central Region
Madhya Pradesh,2020,1,OnePlus,133926,0.013192898,Central Region
Madhya Pradesh,2020,1,Others,1068862,0.105292379,Central Region
Madhya Pradesh,2020,2,Xiaomi,3003291,0.264038976,Central Region
Madhya Pradesh,2020,2,Vivo,2247524,0.197594551,Central Region
Madhya Pradesh,2020,2,Samsung,2084294,0.183243932,Central Region
Madhya Pradesh,2020,2,Oppo,1376782,0.12104192,Central Region
Madhya Pradesh,2020,2,Realme,693404,0.060961686,Central Region
Madhya Pradesh,2020,2,Motorola,185349,0.016295244,Central Region
Madhya Pradesh,2020,2,Apple,170312,0.014973243,Central Region
Madhya Pradesh,2020,2,Micromax,147344,0.012953976,Central Region
Madhya Pradesh,2020,2,Huawei,147224,0.012943426,Central Region
Madhya Pradesh,2020,2,OnePlus,139482,0.012262776,Central Region
Madhya Pradesh,2020,2,Others,1179417,0.103690271,Central Region
Madhya Pradesh,2020,3,Xiaomi,3292397,0.262045392,Central Region
Madhya Pradesh,2020,3,Vivo,2556833,0.203501068,Central Region
Madhya Pradesh,2020,3,Samsung,2278237,0.181327315,Central Region
Madhya Pradesh,2020,3,Oppo,1539499,0.122530369,Central Region
Madhya Pradesh,2020,3,Realme,799089,0.063600347,Central Region
Madhya Pradesh,2020,3,Motorola,196221,0.015617439,Central Region
Madhya Pradesh,2020,3,Apple,181092,0.014413306,Central Region
Madhya Pradesh,2020,3,Huawei,157340,0.012522859,Central Region
Madhya Pradesh,2020,3,Micromax,157127,0.012505906,Central Region
Madhya Pradesh,2020,3,OnePlus,146328,0.011646402,Central Region
Madhya Pradesh,2020,3,Others,1260061,0.1002896,Central Region
Madhya Pradesh,2020,4,Xiaomi,3563397,0.259383516,Central Region
Madhya Pradesh,2020,4,Vivo,2853943,0.207741593,Central Region
Madhya Pradesh,2020,4,Samsung,2466332,0.17952697,Central Region
Madhya Pradesh,2020,4,Oppo,1703093,0.123969979,Central Region
Madhya Pradesh,2020,4,Realme,905866,0.065938965,Central Region
Madhya Pradesh,2020,4,Motorola,206156,0.015006318,Central Region
Madhya Pradesh,2020,4,Apple,195195,0.014208455,Central Region
Madhya Pradesh,2020,4,Huawei,166594,0.012126557,Central Region
Madhya Pradesh,2020,4,Micromax,164239,0.011955134,Central Region
Madhya Pradesh,2020,4,Tecno,157894,0.011493275,Central Region
Madhya Pradesh,2020,4,Others,1355238,0.098649238,Central Region
Madhya Pradesh,2021,1,Xiaomi,3826173,0.257838325,Central Region
Madhya Pradesh,2021,1,Vivo,3171754,0.213738307,Central Region
Madhya Pradesh,2021,1,Samsung,2620433,0.176585861,Central Region
Madhya Pradesh,2021,1,Oppo,1846729,0.12444746,Central Region
Madhya Pradesh,2021,1,Realme,1015817,0.068453923,Central Region
Madhya Pradesh,2021,1,Motorola,211488,0.014251763,Central Region
Madhya Pradesh,2021,1,Apple,210736,0.014201087,Central Region
Madhya Pradesh,2021,1,Tecno,184784,0.012452233,Central Region
Madhya Pradesh,2021,1,Huawei,173653,0.011702136,Central Region
Madhya Pradesh,2021,1,Micromax,165359,0.01114322,Central Region
Madhya Pradesh,2021,1,Others,1412501,0.095185683,Central Region
Madhya Pradesh,2021,2,Xiaomi,4052668,0.254230257,Central Region
Madhya Pradesh,2021,2,Vivo,3483187,0.218505815,Central Region
Madhya Pradesh,2021,2,Samsung,2757784,0.173000141,Central Region
Madhya Pradesh,2021,2,Oppo,2001363,0.125548658,Central Region
Madhya Pradesh,2021,2,Realme,1196164,0.075037255,Central Region
Madhya Pradesh,2021,2,Tecno,240188,0.015067372,Central Region
Madhya Pradesh,2021,2,Apple,228017,0.014303866,Central Region
Madhya Pradesh,2021,2,Motorola,210526,0.013206628,Central Region
Madhya Pradesh,2021,2,OnePlus,182565,0.01145259,Central Region
Madhya Pradesh,2021,2,Huawei,171485,0.010757525,Central Region
Madhya Pradesh,2021,2,Others,1416988,0.088889893,Central Region
Madhya Pradesh,2021,3,Xiaomi,4290362,0.249291337,Central Region
Madhya Pradesh,2021,3,Vivo,3891058,0.226089792,Central Region
Madhya Pradesh,2021,3,Samsung,2829150,0.164387664,Central Region
Madhya Pradesh,2021,3,Oppo,2215661,0.128740907,Central Region
Madhya Pradesh,2021,3,Realme,1404072,0.081583556,Central Region
Madhya Pradesh,2021,3,Tecno,298534,0.017346308,Central Region
Madhya Pradesh,2021,3,Apple,249062,0.014471739,Central Region
Madhya Pradesh,2021,3,OnePlus,224466,0.013042589,Central Region
Madhya Pradesh,2021,3,Motorola,208788,0.01213162,Central Region
Madhya Pradesh,2021,3,Huawei,180559,0.010491375,Central Region
Madhya Pradesh,2021,3,Others,1418521,0.082423114,Central Region
